order_id,category,price,discount_pct,payment_method,customer_order_count,customer_return_rate_hist,days_since_signup,delivery_days,is_weekend_order,size_variant,coupon_used,review_rating_at_purchase,returned
ORD100305,home,1978.64,14.0,UPI,3,0.0,516,7,1,0,1,3.9,0
ORD100306,electronics,1307.96,40.8,COD,10,0.1111111111111111,58,4,0,0,0,4.2,0
ORD100307,electronics,460.49,12.4,UPI,4,1.0,51,2,0,0,0,4.3,0
ORD100308,grocery,284.39,32.4,COD,10,0.4444444444444444,87,4,1,0,0,4.2,0
ORD100309,apparel,957.68,39.0,COD,7,0.3333333333333333,239,4,0,0,1,5.0,0
ORD100310,apparel,5651.53,8.4,UPI,4,0.0,95,6,0,1,1,3.3,0
ORD100311,footwear,654.53,54.4,prepaid_card,7,0.3333333333333333,52,5,1,1,1,3.6,1
ORD100312,home,2491.16,49.4,COD,3,0.5,115,1,0,0,0,4.0,1
ORD100313,accessories,557.27,14.0,prepaid_card,1,,191,8,1,0,0,3.4,0
ORD100314,electronics,323.91,18.1,UPI,4,0.3333333333333333,108,4,0,0,0,4.4,0
ORD100315,electronics,783.33,9.3,prepaid_card,9,0.0,18,5,0,0,0,3.6,0
ORD100316,beauty,1183.46,8.5,UPI,8,0.2857142857142857,173,2,0,0,1,4.2,0
ORD100317,apparel,2469.25,19.1,prepaid_card,7,0.0,167,6,1,1,1,4.5,0
ORD100318,beauty,457.69,17.7,COD,4,0.3333333333333333,43,6,0,0,1,4.3,0
ORD100319,accessories,1246.5,31.4,prepaid_card,2,0.0,398,5,0,0,0,4.0,1
ORD100320,apparel,1578.75,4.7,COD,1,,333,5,0,1,0,3.2,1
ORD100321,home,187.24,8.4,UPI,11,0.5,103,4,0,0,0,3.8,0
ORD100322,apparel,1668.71,5.2,COD,4,0.3333333333333333,164,1,0,1,1,4.4,0
ORD100323,electronics,2119.84,19.3,prepaid_card,3,0.0,73,6,1,0,1,3.9,0
ORD100324,electronics,1131.36,15.4,COD,2,0.0,194,6,0,0,0,4.5,0
ORD100325,apparel,176.32,61.5,prepaid_card,5,0.0,114,4,0,1,0,4.3,1
ORD100326,home,815.01,55.7,COD,3,0.0,55,5,1,0,0,4.7,0
ORD100327,electronics,688.94,47.2,COD,1,,37,5,0,0,0,4.1,0
ORD100328,grocery,265.62,15.7,COD,12,0.2727272727272727,54,8,0,0,0,4.6,0
ORD100329,electronics,2942.95,7.1,COD,4,0.3333333333333333,518,3,1,0,1,3.6,0
ORD100330,home,325.07,28.7,prepaid_card,6,0.0,188,1,0,0,0,4.1,0
ORD100331,footwear,680.21,37.7,UPI,11,0.3,68,5,1,1,1,3.4,1
ORD100332,home,2970.51,20.5,COD,8,0.5714285714285714,82,1,1,0,0,3.4,1
ORD100333,electronics,460.29,25.4,UPI,1,,206,7,0,0,0,4.0,0
ORD100334,home,829.84,18.3,COD,4,0.6666666666666666,14,3,0,0,0,3.3,0
ORD100335,home,364.26,15.7,UPI,2,1.0,126,1,0,0,1,3.9,0
ORD100336,grocery,342.97,25.2,COD,6,0.4,172,6,0,0,1,2.8,0
ORD100337,beauty,330.75,38.9,UPI,3,0.5,280,3,0,0,0,3.2,0
ORD100338,footwear,210.29,31.5,COD,3,0.0,2,4,0,1,0,4.4,0
ORD100339,home,549.69,11.9,COD,9,0.125,238,1,0,0,0,3.0,1
ORD100340,apparel,207.81,68.9,COD,1,,94,3,0,1,0,4.8,1
ORD100341,beauty,4600.01,5.7,COD,9,0.125,58,1,0,0,0,3.8,0
ORD100342,footwear,1089.29,59.3,COD,7,0.16666666666666666,186,4,0,1,0,3.0,0
ORD100343,footwear,1112.12,36.5,prepaid_card,3,0.0,340,5,1,1,1,5.0,0
ORD100344,footwear,2564.25,11.1,prepaid_card,1,,414,1,0,1,0,2.9,1
ORD100345,home,540.14,51.5,prepaid_card,3,0.0,430,4,0,0,1,4.4,0
ORD100346,apparel,959.64,75.1,wallet,5,0.0,2,1,0,0,0,3.7,0
ORD100347,footwear,237.65,12.5,UPI,5,0.25,10,4,0,1,0,4.6,0
ORD100348,footwear,246.84,11.7,prepaid_card,6,0.2,17,3,0,1,0,4.4,1
ORD100349,footwear,1643.74,43.7,UPI,2,0.0,23,3,0,1,0,3.1,0
ORD100350,apparel,1951.15,5.8,COD,11,0.2,25,3,0,1,0,3.7,0
ORD100351,footwear,381.07,18.7,prepaid_card,2,0.0,111,1,0,1,1,3.8,0
ORD100352,electronics,732.02,20.4,UPI,7,0.5,63,3,0,0,0,5.0,0
ORD100353,accessories,461.64,47.0,UPI,5,0.0,312,7,1,0,0,3.5,0
ORD100354,beauty,488.18,56.3,COD,6,0.2,182,3,0,0,0,3.6,0
ORD100355,electronics,750.48,49.9,UPI,7,0.0,147,5,1,0,0,3.3,1
ORD100356,footwear,323.47,23.0,wallet,9,0.25,36,6,0,1,1,4.6,0
ORD100357,apparel,123.62,5.6,UPI,3,0.0,10,1,0,1,0,4.0,0
ORD100358,grocery,375.65,28.5,UPI,5,0.25,53,4,1,0,1,4.3,0
ORD100359,electronics,343.58,26.1,prepaid_card,2,0.0,2,2,1,0,0,5.0,0
ORD100360,apparel,1421.27,33.6,prepaid_card,5,0.25,40,5,0,1,0,4.1,0
ORD100361,footwear,1734.57,5.8,prepaid_card,8,0.14285714285714285,86,1,0,1,0,4.7,0
ORD100362,beauty,480.19,35.1,prepaid_card,8,0.14285714285714285,180,1,1,0,0,4.9,0
ORD100363,footwear,291.4,15.8,prepaid_card,6,0.0,131,2,0,1,0,4.2,0
ORD100364,apparel,180.66,15.6,COD,8,0.0,446,6,0,1,0,3.4,1
ORD100365,home,500.18,16.2,COD,16,0.26666666666666666,18,7,0,0,1,5.0,0
ORD100366,electronics,665.58,12.0,UPI,2,1.0,63,3,1,0,0,4.0,1
ORD100367,apparel,513.83,2.6,COD,1,,458,6,1,0,0,3.2,0
ORD100368,footwear,626.76,34.0,COD,7,0.3333333333333333,41,6,0,1,1,3.3,0
ORD100369,grocery,2395.36,52.2,prepaid_card,2,0.0,10,5,0,0,0,4.1,0
ORD100370,apparel,397.33,11.4,COD,4,0.0,137,5,1,0,0,3.8,0
ORD100371,home,639.47,33.7,prepaid_card,3,0.0,155,5,0,0,1,4.0,0
ORD100372,footwear,312.57,16.3,COD,4,0.3333333333333333,270,5,0,1,1,4.3,0
ORD100373,accessories,123.58,41.7,UPI,2,1.0,331,3,0,0,1,5.0,1
ORD100374,grocery,693.4,9.8,prepaid_card,8,0.14285714285714285,144,7,0,0,1,5.0,0
ORD100375,footwear,547.3,58.6,COD,3,0.0,442,1,0,1,1,3.7,0
ORD100376,beauty,810.16,36.9,wallet,2,0.0,19,1,0,0,0,3.9,1
ORD100377,electronics,148.21,4.7,UPI,5,0.25,93,3,0,0,0,4.0,0
ORD100378,apparel,453.98,29.7,UPI,8,0.2857142857142857,72,4,0,0,0,4.4,1
ORD100379,footwear,2385.3,41.6,COD,4,0.6666666666666666,293,1,0,1,1,3.7,1
ORD100380,footwear,718.36,37.0,COD,4,0.6666666666666666,65,3,0,1,1,4.4,0
ORD100381,accessories,401.05,33.9,UPI,8,0.42857142857142855,91,5,0,0,1,3.5,0
ORD100382,accessories,453.2,46.0,prepaid_card,6,0.2,65,3,0,0,0,4.9,0
ORD100383,apparel,573.52,20.5,prepaid_card,2,0.0,64,4,0,1,1,3.7,0
ORD100384,beauty,2048.26,17.3,COD,5,0.5,448,5,0,0,1,4.0,0
ORD100385,accessories,2318.25,34.7,prepaid_card,7,0.5,164,1,0,0,0,3.6,0
ORD100386,accessories,204.22,26.0,COD,5,0.0,316,8,0,0,1,4.3,0
ORD100387,grocery,3751.36,47.6,COD,8,0.5714285714285714,226,4,0,0,0,4.1,0
ORD100388,home,378.23,15.1,COD,3,0.5,289,5,0,0,0,4.3,0
ORD100389,accessories,460.95,29.9,UPI,4,0.0,257,4,0,0,0,4.2,0
ORD100390,footwear,546.52,57.9,wallet,8,0.2857142857142857,318,3,1,1,1,4.1,0
ORD100391,grocery,1961.52,4.1,COD,3,0.0,221,9,1,0,0,2.9,0
ORD100392,electronics,369.46,38.0,COD,1,,196,1,0,0,0,4.3,0
ORD100393,grocery,1053.81,28.7,COD,3,0.0,212,2,0,0,0,4.4,0
ORD100394,footwear,590.68,56.9,COD,4,0.0,27,1,0,1,0,4.4,0
ORD100395,electronics,362.03,40.9,COD,4,0.3333333333333333,8,4,0,0,1,3.9,1
ORD100396,footwear,1802.25,18.3,prepaid_card,4,0.6666666666666666,3,3,0,1,1,3.5,0
ORD100397,electronics,1299.53,36.2,UPI,10,0.1111111111111111,272,7,0,0,1,3.7,0
ORD100398,home,767.68,31.2,COD,5,0.25,17,7,0,0,1,3.6,0
ORD100399,electronics,1252.66,22.8,COD,3,0.5,374,5,0,0,0,3.8,0
ORD100400,home,1472.24,7.9,UPI,3,0.0,116,1,0,0,1,5.0,1
ORD100401,apparel,1859.6,15.9,wallet,16,0.3333333333333333,339,2,0,1,1,3.8,0
ORD100402,grocery,2530.89,24.2,prepaid_card,4,0.0,479,5,0,0,0,4.0,0
ORD100403,grocery,745.43,48.3,COD,1,,395,5,1,0,1,3.9,0
ORD100404,home,1983.74,52.1,COD,4,0.0,136,5,1,0,1,4.2,0
ORD100405,electronics,3731.63,1.8,COD,6,0.2,28,1,1,0,0,4.6,0
ORD100406,footwear,382.43,35.2,COD,6,0.0,204,5,0,1,1,4.6,1
ORD100407,footwear,1309.31,16.6,COD,7,0.3333333333333333,395,5,0,1,0,3.9,0
ORD100408,footwear,1103.12,47.9,COD,5,0.0,401,10,0,1,1,5.0,0
ORD100409,home,2330.92,13.0,COD,3,0.0,135,5,0,0,0,3.3,0
ORD100410,beauty,680.57,7.8,COD,6,0.2,601,5,0,0,0,3.4,0
ORD100411,beauty,1364.11,38.6,UPI,10,0.1111111111111111,510,5,0,0,0,4.3,0
ORD100412,electronics,253.34,13.9,UPI,4,0.6666666666666666,49,3,0,0,0,4.5,0
ORD100413,grocery,173.38,8.8,UPI,3,0.0,207,5,0,0,0,4.7,0
ORD100414,accessories,1324.0,46.9,prepaid_card,3,0.0,220,3,0,0,0,3.1,0
ORD100415,footwear,193.3,30.6,COD,3,0.0,343,3,0,1,0,3.6,0
ORD100416,apparel,845.29,47.7,COD,10,0.3333333333333333,298,2,0,1,0,4.3,1
ORD100417,electronics,7310.86,39.8,prepaid_card,8,0.0,111,5,0,0,0,3.8,0
ORD100418,electronics,415.18,60.9,COD,1,,86,4,1,0,1,3.9,1
ORD100419,footwear,1616.55,11.6,prepaid_card,7,0.16666666666666666,356,3,0,0,1,4.3,0
ORD100420,footwear,2649.75,41.4,prepaid_card,1,,444,4,1,1,0,4.1,0
ORD100421,home,525.17,51.9,UPI,4,0.3333333333333333,293,7,1,0,0,4.7,0
ORD100422,home,2211.71,26.9,COD,5,0.0,144,5,1,0,0,5.0,0
ORD100423,accessories,353.5,28.4,prepaid_card,4,0.0,31,6,0,0,0,3.6,0
ORD100424,grocery,2762.3,11.0,COD,14,0.3076923076923077,57,6,0,0,1,4.6,0
ORD100425,footwear,624.82,75.6,COD,4,0.6666666666666666,341,6,1,1,1,3.4,1
ORD100426,apparel,321.17,49.7,COD,3,0.0,19,5,1,1,0,4.6,1
ORD100427,apparel,288.92,13.0,prepaid_card,3,0.0,18,2,0,1,0,3.3,0
ORD100428,beauty,501.4,61.3,COD,12,0.0,13,2,0,0,0,4.0,0
ORD100429,apparel,488.99,39.4,COD,3,0.5,116,5,0,1,0,2.3,0
ORD100430,apparel,2215.56,20.3,prepaid_card,8,0.0,87,3,0,1,0,5.0,0
ORD100431,electronics,2262.57,4.3,COD,3,0.0,62,1,0,0,1,3.3,0
ORD100432,footwear,419.46,5.5,COD,4,0.0,351,4,0,1,1,4.6,0
ORD100433,footwear,1459.7,44.6,prepaid_card,10,0.4444444444444444,118,2,0,1,1,3.6,0
ORD100434,electronics,2572.03,47.6,UPI,4,0.6666666666666666,205,8,1,0,1,4.2,0
ORD100435,home,474.56,24.4,COD,6,0.0,50,2,1,0,1,4.0,0
ORD100436,beauty,1959.45,8.3,COD,3,0.0,606,2,0,0,0,4.7,0
ORD100437,home,1660.23,22.1,prepaid_card,6,0.0,557,4,0,0,0,4.0,0
ORD100438,apparel,126.72,11.6,COD,5,0.25,27,4,0,1,0,4.5,0
ORD100439,beauty,2100.02,21.6,COD,4,0.3333333333333333,97,2,0,0,1,4.0,0
ORD100440,home,265.26,10.2,COD,3,0.5,195,4,0,0,0,5.0,0
ORD100441,home,301.35,46.5,prepaid_card,4,0.3333333333333333,274,4,0,0,1,4.3,0
ORD100442,footwear,366.69,25.6,prepaid_card,5,0.25,27,4,1,1,0,3.8,0
ORD100443,home,4371.55,36.7,prepaid_card,9,0.0,25,2,0,0,0,4.0,0
ORD100444,grocery,803.23,21.8,prepaid_card,3,0.5,106,7,1,0,0,3.1,0
ORD100445,grocery,1401.47,31.8,UPI,4,0.0,85,2,0,0,0,4.5,0
ORD100446,grocery,249.44,23.4,prepaid_card,4,0.0,111,1,0,0,0,3.9,0
ORD100447,accessories,1543.98,19.1,prepaid_card,14,0.3076923076923077,558,5,0,0,0,3.6,0
ORD100448,accessories,796.42,39.9,prepaid_card,3,0.5,47,6,0,0,0,4.0,1
ORD100449,beauty,285.05,41.1,COD,1,,50,7,1,0,1,4.5,0
ORD100450,electronics,366.41,43.0,COD,5,0.5,96,4,0,0,1,3.7,0
ORD100451,footwear,485.18,15.1,UPI,1,,63,4,0,1,0,3.2,0
ORD100452,apparel,660.43,38.4,prepaid_card,5,0.0,518,3,1,1,0,3.8,0
ORD100453,accessories,581.08,17.5,UPI,4,0.0,417,6,1,0,0,4.4,0
ORD100454,home,494.51,28.1,prepaid_card,5,0.0,160,1,0,0,0,3.4,0
ORD100455,apparel,1542.9,27.1,COD,3,0.0,89,1,0,1,1,4.8,0
ORD100456,electronics,334.94,25.4,prepaid_card,2,0.0,766,4,0,0,0,5.0,0
ORD100457,apparel,160.55,23.2,COD,14,0.46153846153846156,64,3,0,1,1,3.6,1
ORD100458,home,914.91,28.0,prepaid_card,3,0.5,235,4,0,0,0,4.3,0
ORD100459,footwear,505.18,31.7,prepaid_card,6,0.2,762,7,0,0,1,3.6,0
ORD100460,home,1171.23,9.4,prepaid_card,5,0.0,73,6,1,0,1,4.0,0
ORD100461,electronics,1666.16,47.9,COD,3,0.0,432,5,0,0,0,3.9,0
ORD100462,electronics,798.15,10.9,COD,4,0.3333333333333333,13,5,0,0,0,4.6,0
ORD100463,apparel,196.6,14.2,prepaid_card,1,,181,4,1,1,1,4.0,1
ORD100464,apparel,105.86,3.8,prepaid_card,5,0.25,31,1,0,0,1,3.7,1
ORD100465,electronics,1456.93,17.4,COD,2,1.0,153,2,0,0,0,4.9,0
ORD100466,apparel,306.09,41.0,UPI,4,0.3333333333333333,403,1,0,1,0,4.3,0
ORD100467,accessories,505.38,26.3,prepaid_card,3,1.0,142,4,0,0,1,3.3,0
ORD100468,apparel,794.99,26.9,prepaid_card,1,,136,2,0,1,0,4.1,0
ORD100469,apparel,1617.2,9.7,UPI,2,0.0,360,4,0,0,0,4.9,1
ORD100470,beauty,6257.43,27.0,COD,7,0.3333333333333333,75,3,0,0,0,3.8,1
ORD100471,apparel,756.32,40.1,COD,4,0.0,13,2,0,1,0,4.0,1
ORD100472,electronics,355.9,22.2,prepaid_card,3,0.0,410,4,1,0,1,4.7,0
ORD100473,footwear,106.05,43.2,COD,11,0.2,26,5,0,1,0,5.0,0
ORD100474,home,3619.89,12.1,UPI,6,0.4,15,2,0,0,0,4.3,0
ORD100475,beauty,801.49,51.7,COD,5,0.25,163,3,0,0,1,3.8,1
ORD100476,footwear,1096.07,19.5,prepaid_card,6,0.0,367,5,0,1,0,4.2,0
ORD100477,apparel,2174.47,40.4,COD,2,0.0,108,1,1,1,0,4.6,0
ORD100478,electronics,554.27,57.2,UPI,2,0.0,97,4,0,0,0,4.8,0
ORD100479,apparel,1563.39,5.2,prepaid_card,6,0.0,93,2,0,1,0,3.5,0
ORD100480,accessories,638.2,19.3,COD,7,0.16666666666666666,234,2,0,0,1,4.6,0
ORD100481,beauty,1688.24,10.2,COD,6,0.2,388,3,1,0,1,4.2,0
ORD100482,grocery,157.69,25.2,COD,7,0.0,428,4,0,0,0,3.8,0
ORD100483,apparel,1005.11,80.1,COD,2,0.0,193,3,1,0,0,4.4,0
ORD100484,home,1978.89,30.2,UPI,4,0.3333333333333333,107,3,0,0,1,4.9,0
ORD100485,accessories,5564.03,41.7,UPI,1,,52,1,0,0,0,3.9,0
ORD100486,beauty,237.14,36.5,wallet,6,0.2,3,6,0,0,0,4.5,0
ORD100487,grocery,978.19,21.7,prepaid_card,5,0.0,214,5,0,0,1,4.5,0
ORD100488,apparel,2973.71,17.6,prepaid_card,12,0.0,500,2,1,1,0,3.3,0
ORD100489,accessories,1008.43,45.8,COD,12,0.5454545454545454,93,9,1,0,0,3.7,1
ORD100490,accessories,281.56,9.5,COD,2,1.0,221,1,1,0,0,4.8,1
ORD100491,beauty,3779.51,13.4,COD,3,0.0,140,2,0,0,0,4.5,0
ORD100492,accessories,467.89,23.4,COD,9,0.5,99,1,0,0,0,4.2,1
ORD100493,apparel,1065.45,22.1,UPI,3,0.0,20,2,0,0,0,4.1,0
ORD100494,electronics,345.95,34.0,prepaid_card,3,1.0,154,2,1,0,1,4.1,1
ORD100495,grocery,1086.44,21.0,COD,6,0.4,152,1,0,0,1,5.0,0
ORD100496,electronics,632.86,3.7,wallet,1,,34,2,0,0,1,3.6,0
ORD100497,electronics,666.5,46.3,UPI,4,0.0,102,4,0,0,1,3.7,0
ORD100498,electronics,1338.37,46.1,COD,5,0.25,33,2,1,0,1,2.9,0
ORD100499,grocery,1595.97,8.0,COD,2,0.0,13,2,0,0,1,4.0,0
ORD100500,electronics,416.48,28.9,prepaid_card,5,0.0,124,1,0,0,0,4.2,0
ORD100501,apparel,705.37,8.0,prepaid_card,6,0.2,24,5,0,1,0,4.5,1
ORD100502,beauty,176.0,38.3,COD,5,0.0,34,3,0,0,0,4.3,0
ORD100503,beauty,514.94,45.2,COD,1,,78,1,0,0,1,3.7,1
ORD100504,electronics,963.61,15.5,UPI,3,0.5,166,1,0,0,0,4.2,1
ORD100505,accessories,508.19,49.0,prepaid_card,1,,114,4,1,0,0,3.8,0
ORD100506,accessories,792.36,3.1,wallet,8,0.2857142857142857,100,1,0,0,1,4.2,0
ORD100507,grocery,653.89,21.5,COD,4,0.0,31,8,1,0,1,4.0,1
ORD100508,apparel,1487.35,42.0,wallet,2,0.0,341,6,0,1,0,5.0,0
ORD100509,electronics,487.2,15.9,COD,5,0.5,99,2,0,0,0,3.2,0
ORD100510,footwear,584.7,24.4,prepaid_card,9,0.5,451,6,0,1,1,4.3,0
ORD100511,grocery,301.64,18.9,COD,3,0.0,19,2,0,0,0,3.5,0
ORD100512,accessories,1129.41,14.2,prepaid_card,4,0.0,229,1,0,0,1,3.8,0
ORD100513,home,608.29,27.8,prepaid_card,2,0.0,199,2,0,0,1,5.0,0
ORD100514,accessories,1438.54,17.3,UPI,3,0.0,196,1,0,0,0,3.9,0
ORD100515,footwear,1690.43,75.7,prepaid_card,11,0.2,42,1,1,1,0,3.1,0
ORD100516,footwear,731.61,25.6,COD,7,0.16666666666666666,173,2,1,1,0,4.0,1
ORD100517,home,690.02,10.9,prepaid_card,2,0.0,270,5,0,0,0,3.6,0
ORD100518,home,713.19,60.7,prepaid_card,9,0.125,404,6,0,0,0,4.8,0
ORD100519,electronics,1025.08,15.4,UPI,4,0.0,469,5,0,0,1,4.0,0
ORD100520,apparel,521.89,41.6,COD,1,,30,2,0,1,0,4.3,0
ORD100521,footwear,474.65,17.5,COD,1,,19,2,0,1,0,4.1,0
ORD100522,beauty,80.35,41.2,UPI,13,0.08333333333333333,45,1,0,0,0,4.1,0
ORD100523,apparel,522.23,14.1,prepaid_card,7,0.16666666666666666,78,4,0,1,0,3.8,1
ORD100524,grocery,376.72,8.2,COD,3,0.5,374,7,0,0,0,3.9,0
ORD100525,home,310.36,33.2,COD,8,0.14285714285714285,433,4,0,0,0,4.1,0
ORD100526,beauty,885.37,15.8,UPI,14,0.07692307692307693,42,2,1,0,0,3.2,0
ORD100527,footwear,391.95,40.7,wallet,1,,163,3,1,1,0,4.9,1
ORD100528,apparel,5613.4,17.3,UPI,2,0.0,216,3,0,1,0,5.0,0
ORD100529,electronics,886.9,23.7,UPI,7,0.3333333333333333,153,2,0,0,0,4.9,0
ORD100530,apparel,4286.5,28.4,prepaid_card,8,0.14285714285714285,4,6,0,1,1,4.8,0
ORD100531,home,425.89,33.4,COD,8,0.14285714285714285,66,5,1,0,0,4.3,0
ORD100532,electronics,489.91,19.5,COD,1,,76,10,0,0,0,4.1,0
ORD100533,apparel,507.63,17.8,UPI,4,0.3333333333333333,116,6,0,1,0,3.6,0
ORD100534,beauty,295.86,24.1,prepaid_card,11,0.4,125,3,0,0,0,4.4,0
ORD100535,home,916.86,49.0,COD,2,0.0,58,4,0,0,0,4.2,0
ORD100536,accessories,1187.71,20.3,UPI,7,0.0,170,1,0,0,1,3.8,1
ORD100537,accessories,1786.29,37.4,prepaid_card,17,0.1875,87,5,1,0,1,3.3,0
ORD100538,home,772.29,12.8,wallet,8,0.14285714285714285,183,1,0,0,0,3.9,0
ORD100539,footwear,2386.28,28.4,COD,1,,261,6,0,1,1,4.4,1
ORD100540,electronics,733.74,11.3,UPI,6,0.0,359,4,0,0,0,4.3,0
ORD100541,grocery,7937.9,36.0,UPI,3,0.0,17,2,0,0,0,3.9,0
ORD100542,home,719.81,18.8,UPI,7,0.5,270,4,1,0,0,3.5,0
ORD100543,apparel,81.05,7.6,COD,5,1.0,10,1,0,1,0,3.2,0
ORD100544,accessories,846.94,7.6,COD,5,0.5,102,4,1,0,1,3.9,0
ORD100545,accessories,400.51,22.1,COD,4,0.0,338,1,1,0,0,4.3,0
ORD100546,electronics,521.85,56.2,prepaid_card,7,0.0,42,2,0,0,0,4.0,0
ORD100547,apparel,228.58,37.8,COD,6,0.0,85,2,0,1,0,4.5,0
ORD100548,apparel,553.2,45.3,UPI,5,0.0,7,6,1,1,1,4.6,0
ORD100549,footwear,271.19,27.2,wallet,3,1.0,243,1,0,1,1,3.8,0
ORD100550,apparel,2361.88,14.7,COD,1,,373,5,0,1,0,3.6,1
ORD100551,accessories,195.04,9.3,COD,6,0.0,244,1,1,0,1,5.0,0
ORD100552,footwear,539.43,10.9,prepaid_card,2,1.0,17,2,0,1,0,4.9,1
ORD100553,grocery,85.91,11.7,COD,10,0.3333333333333333,148,5,0,0,0,3.7,1
ORD100554,electronics,161.98,22.6,UPI,15,0.0,213,3,0,0,0,3.3,0
ORD100555,electronics,202.69,47.2,UPI,5,0.0,99,8,1,0,0,4.2,0
ORD100556,footwear,373.47,15.7,UPI,5,0.25,182,3,0,1,0,3.1,0
ORD100557,home,2547.82,43.7,UPI,2,0.0,130,4,0,0,0,3.1,0
ORD100558,electronics,474.23,32.8,prepaid_card,6,0.4,87,5,1,0,1,5.0,0
ORD100559,apparel,83.64,55.2,prepaid_card,11,0.0,65,3,1,1,1,3.7,0
ORD100560,home,261.81,4.8,UPI,2,1.0,40,8,0,0,1,4.6,0
ORD100561,apparel,252.86,29.9,COD,3,0.0,122,2,1,1,1,3.7,0
ORD100562,beauty,620.04,38.0,UPI,6,0.2,97,4,1,0,0,3.8,0
ORD100563,beauty,1535.48,26.1,UPI,2,1.0,269,6,0,0,0,3.9,0
ORD100564,beauty,1213.89,12.4,UPI,8,0.2857142857142857,448,2,0,0,0,5.0,0
ORD100565,beauty,3914.81,13.9,prepaid_card,7,0.3333333333333333,141,1,0,0,0,4.2,0
ORD100566,apparel,3046.22,22.1,UPI,1,,131,3,0,1,0,4.0,0
ORD100567,accessories,300.14,34.9,wallet,7,0.3333333333333333,50,1,0,0,0,4.4,0
ORD100568,accessories,807.9,19.4,prepaid_card,11,0.3,29,7,0,0,0,3.7,1
ORD100569,grocery,188.73,13.1,UPI,2,0.0,255,2,0,0,1,3.9,0
ORD100570,apparel,1114.4,25.3,COD,9,0.0,59,1,0,1,0,4.1,1
ORD100571,accessories,864.24,53.4,UPI,3,0.0,130,2,0,0,0,3.3,1
ORD100572,home,205.7,57.2,prepaid_card,4,0.3333333333333333,216,3,0,0,1,4.2,0
ORD100573,electronics,522.54,41.0,prepaid_card,2,0.0,175,5,1,0,0,4.3,0
ORD100574,footwear,1379.71,15.8,COD,5,0.0,98,6,1,1,1,4.1,0
ORD100575,home,606.9,7.1,UPI,8,0.14285714285714285,67,7,1,0,0,4.4,0
ORD100576,footwear,294.14,25.6,prepaid_card,5,0.0,19,5,0,1,1,4.6,0
ORD100577,home,633.1,18.5,COD,4,0.0,74,4,0,0,0,3.2,0
ORD100578,apparel,2048.41,13.3,prepaid_card,7,0.3333333333333333,8,4,1,0,0,3.3,0
ORD100579,apparel,3477.61,2.8,prepaid_card,11,0.2,170,9,1,1,0,3.3,1
ORD100580,home,1987.05,17.1,UPI,6,0.2,174,6,0,0,1,3.8,0
ORD100581,electronics,1821.59,26.3,COD,10,0.1111111111111111,126,2,0,0,0,3.8,0
ORD100582,apparel,1419.37,70.2,COD,8,0.14285714285714285,345,1,0,0,1,4.3,0
ORD100583,apparel,2001.71,6.5,COD,4,0.3333333333333333,87,4,0,1,0,4.5,0
ORD100584,beauty,430.69,21.1,COD,6,0.2,508,3,0,0,1,4.7,1
ORD100585,accessories,69.68,9.6,prepaid_card,3,0.0,83,6,1,0,1,3.0,0
ORD100586,home,178.31,35.1,COD,2,0.0,61,2,1,0,0,4.3,0
ORD100587,apparel,285.2,20.9,prepaid_card,3,0.0,53,6,0,1,1,4.2,1
ORD100588,accessories,690.31,20.0,COD,2,0.0,123,1,0,0,0,3.4,0
ORD100589,footwear,1002.47,43.0,UPI,6,0.0,125,3,0,1,0,4.5,0
ORD100590,apparel,980.66,13.7,COD,6,0.0,326,6,0,1,0,4.3,0
ORD100591,home,301.46,14.5,UPI,5,0.5,125,7,0,0,1,3.4,0
ORD100592,beauty,2142.68,20.2,prepaid_card,5,1.0,75,3,0,0,1,4.1,0
ORD100593,beauty,2629.95,18.9,UPI,4,0.6666666666666666,24,5,0,0,0,4.2,0
ORD100594,electronics,1480.28,14.8,UPI,5,0.0,344,2,0,0,0,4.3,0
ORD100595,beauty,1120.3,38.6,prepaid_card,5,0.5,236,4,0,0,0,3.3,0
ORD100596,footwear,1030.18,27.6,wallet,8,0.5714285714285714,79,1,1,1,0,3.9,0
ORD100597,home,1124.71,32.9,prepaid_card,6,0.0,73,1,1,0,1,3.3,0
ORD100598,apparel,357.64,12.8,prepaid_card,4,0.0,192,2,0,1,0,4.0,0
ORD100599,electronics,132.33,7.1,prepaid_card,7,0.0,142,1,0,0,0,4.6,0
ORD100600,apparel,649.96,40.4,UPI,2,0.0,103,1,0,1,0,4.0,0
ORD100601,apparel,584.11,26.3,prepaid_card,2,0.0,325,3,0,1,1,5.0,0
ORD100602,footwear,1069.06,35.2,COD,1,,54,7,0,0,0,3.8,1
ORD100603,electronics,401.3,12.0,UPI,6,0.6,99,5,0,0,0,5.0,0
ORD100604,accessories,4438.59,32.3,prepaid_card,6,0.0,8,6,1,0,1,3.6,0
ORD100605,accessories,753.42,15.8,COD,2,1.0,208,2,0,0,0,5.0,1
ORD100606,home,2380.52,26.9,wallet,7,0.0,305,2,1,0,0,3.9,0
ORD100607,beauty,2234.4,48.9,COD,3,0.0,592,8,0,0,0,4.1,0
ORD100608,grocery,979.33,10.0,COD,3,0.5,76,2,0,0,0,3.4,1
ORD100609,apparel,1867.53,11.1,COD,2,0.0,133,4,0,1,0,3.6,0
ORD100610,apparel,108.44,26.5,prepaid_card,7,0.5,141,1,1,1,0,5.0,0
